subject,alpha_mean,alpha_median,alpha_hdi_low,alpha_hdi_high,beta_mean,beta_median,beta_hdi_low,beta_hdi_high,r_hat_alpha,r_hat_beta,shrinkage_alpha,shrinkage_beta,n_trials
67d1d172e049a486152a5ce9,0.15278411026979985,0.031134214865635276,0.0,0.9454926458413951,1.1887698506683966,0.4202139460870018,0.00028636852411149754,4.851484318635866,1.0047717612756373,1.0030112371667137,-0.029197980379293054,-0.03302911294320765,45
67eb5332af03cf75862d5e87,0.14291469736947868,0.030864764424839576,0.0,0.9403361150442194,1.3001722498250907,0.4769507021581389,8.333863373466282e-05,4.849838641498493,1.0020374157003165,1.0011582977891271,-0.039067393279614226,0.07837328621348649,48
67f864f1b7ea815cc3583637,0.18603159180843376,0.04092944046253611,0.0,0.9815364129984235,1.837708569537768,0.46687845591251736,4.5399929762484854e-05,7.160163545695343,1.0017724852874974,1.0013902579275236,0.004049501159340857,0.6159096059261637,47
680aac52abce2170943ff846,0.1577517636737254,0.03492053197366879,0.0,0.9398757722814317,1.3010706798784577,0.46239897184665973,0.00024069549719218795,4.979406759986574,1.0083455506041716,1.0021232962344064,-0.024230326975367505,0.07927171626685348,48
68598a1d4cebd213b2abb1d9,0.16696650034469993,0.03727908257315163,0.0,0.9515403153547709,2.196564128026505,0.5776235647682008,0.00027902418708721465,9.153805941800336,1.0018458437514186,1.0018482833127245,-0.015015590304392978,0.9747651644149007,48
68e541cbbf146b5c074849ac,0.1648192858404672,0.04316335888065431,0.0,0.9407269407464102,6.4669532424404,0.7890194521064484,0.0008780753495424104,31.096066652879113,1.005265089708991,1.0064397380553864,-0.017162804808625698,5.245154278828796,48
6902584f39b4b2ce82a5eda6,0.16915456239228488,0.03808554850678983,0.0,0.9644758268260657,2.3862477183028905,0.5393978461181411,4.5399929762484854e-05,10.661542621461955,1.00446954060434,1.0019904103374038,-0.012827528256808024,1.1644487546912863,48
69124176667ec0990dfb9da1,0.17141933203884685,0.03942275334717041,0.0,0.9633073137974592,9.166560528472544,0.9081973326867617,0.00047889234670441525,52.75196154362492,1.003853383460188,1.001409270302406,-0.010562758610246054,7.94476156486094,48
6917b43630e666e39c18fa7b,0.18732877804230144,0.04094291800958351,0.0,0.9774942498230216,1.8848785451808139,0.5029333718460229,4.5399929762484854e-05,7.584135312763293,1.0039139032534274,1.0003690163833783,0.005346687393208538,0.6630795815692097,48
692d65c6d41395358622de47,0.15823029663778976,0.03827113701706338,0.0,0.9456572421413486,1.7043878172868578,0.5957750559657494,0.00015281648059277812,6.691628807458869,1.0042582750841431,1.0009994380248564,-0.023751794011303146,0.4825888536752536,48
692e41b6e14a945652e39997,0.16517342878298644,0.039792885712730854,0.0,0.9498024259523867,2.2570574000466275,0.48433414822277693,0.00024186080711809102,9.965123010937875,1.0052779248096972,1.001282145612719,-0.016808661866106467,1.0352584364350232,48
6932b19c5260dda743fca4af,0.18715195932981046,0.049845939753802616,0.0,0.961797055436984,5.647016928575563,0.8761899839317586,0.0006412347758840286,24.111325584719086,1.004169684358345,1.0034010969395801,0.00516986868071756,4.4252179649639585,48
69727a44c5c16e6541319a6a,0.16889662082539572,0.03696336507005127,0.0,0.9622136243718996,1.536024293752816,0.48771540568314853,0.000604681718395743,6.129572179191329,1.0065325012558257,1.0017481513309472,-0.013085469823697182,0.3142253301412117,48
697a7ca703a2f04efb2de9e9,0.1801420564273107,0.04339763634055959,0.0,0.9693710870094977,3.6023270681420687,0.5995667783276393,6.848431290797766e-05,16.758859917059652,1.0024533124878363,1.0003647426603772,-0.0018400342217821941,2.3805281045304643,48
697a8232cf359493f5c6f3fb,0.17147113001172992,0.036513561282631134,0.0,0.9698800607331522,1.501100450621091,0.5047663491614259,0.0007791653151653221,5.696498427382386,1.0057222756375268,1.0028480134305289,-0.010510960637362982,0.27930148700948676,48
697cbad1e4fa658183a9a4ba,0.1843949560840402,0.039632555532792144,0.0,0.9825498137125166,1.6464283790387526,0.5582752741963777,0.0004079400118090871,6.518853682790936,1.0027824126625566,1.000469276260559,0.0024128654349472867,0.4246294154271484,48
