subject,trial,state,chosen_color,ooz,Q_patternA_white,Q_patternA_black,Q_patternB_white,Q_patternB_black,p_patternA,p_patternB
5d83b53430e67e0018bf3b38,38,black_high,black,0,0.11260703796285376,0.5658572959765911,0.7442363081083964,0.19981171842101278,0.8149978033135986,0.9435653390336544
5d83b53430e67e0018bf3b38,39,white_high,white,0,0.11260703796285376,0.551700376175783,0.7442363081083964,0.19981171842101278,0.8056219490350965,0.9435653390336544
5d83b53430e67e0018bf3b38,40,white_high,white,0,0.11260703796285376,0.551700376175783,0.6917343981064276,0.19981171842101278,0.8056219490350965,0.9302365914946726
5d83b53430e67e0018bf3b38,41,white_high,white,0,0.11260703796285376,0.551700376175783,0.6505184863870379,0.19981171842101278,0.8056219490350965,0.9177915836051254
5d83b53430e67e0018bf3b38,42,black_high,black,0,0.11260703796285376,0.551700376175783,0.6826515669901999,0.19981171842101278,0.8056219490350965,0.9276532569225308
5d83b53430e67e0018bf3b38,43,white_high,white,0,0.11260703796285376,0.6050757510514795,0.6826515669901999,0.19981171842101278,0.8391377554595336,0.9276532569225308
5d83b53430e67e0018bf3b38,44,white_high,white,0,0.11260703796285376,0.6050757510514795,0.6863808481753358,0.19981171842101278,0.8391377554595336,0.9287244424384031
5d83b53430e67e0018bf3b38,45,white_high,white,0,0.11260703796285376,0.6050757510514795,0.6463157546895254,0.19981171842101278,0.8391377554595336,0.9164146989311909
5d83b53430e67e0018bf3b38,46,white_high,white,0,0.11260703796285376,0.6050757510514795,0.6793522695242894,0.19981171842101278,0.8391377554595336,0.9266932235617715
5d83b53430e67e0018bf3b38,47,black_high,black,0,0.11260703796285376,0.6050757510514795,0.7267834945427787,0.19981171842101278,0.8391377554595336,0.9394241388717102
5dd0dce9ed7ea418f59810e4,0,black_high,black,0,0.5,0.5,0.5,0.5,0.7385443805334394,0.2614556194665606
5dd0dce9ed7ea418f59810e4,1,white_high,black,0,0.5,0.5,0.5,0.5,0.7385443805334394,0.2614556194665606
5dd0dce9ed7ea418f59810e4,2,white_high,white,0,0.5,0.5,0.5,0.25828245155282226,0.7385443805334394,0.3158111944834163
5dd0dce9ed7ea418f59810e4,3,black_high,black,0,0.5,0.5,0.596687019378871,0.25828245155282226,0.7385443805334394,0.3391782289634249
5dd0dce9ed7ea418f59810e4,4,black_high,black,0,0.5,0.5483435096894356,0.596687019378871,0.25828245155282226,0.7486607075357042,0.3391782289634249
5dd0dce9ed7ea418f59810e4,5,white_high,black,0,0.5,0.7183465991562523,0.596687019378871,0.25828245155282226,0.7821245139158659,0.3391782289634249
5dd0dce9ed7ea418f59810e4,6,black_high,white,0,0.5,0.7183465991562523,0.596687019378871,0.13341964956027197,0.7821245139158659,0.37054028426764823
5dd0dce9ed7ea418f59810e4,7,black_high,black,0,0.25828245155282226,0.7183465991562523,0.596687019378871,0.13341964956027197,0.8239609797944601,0.37054028426764823
5dd0dce9ed7ea418f59810e4,8,black_high,black,0,0.25828245155282226,0.7578207189049031,0.596687019378871,0.13341964956027197,0.8301579713056146,0.37054028426764823
5dd0dce9ed7ea418f59810e4,9,white_high,black,0,0.25828245155282226,0.8748986831269167,0.596687019378871,0.13341964956027197,0.8475173881773215,0.37054028426764823
5dd0dce9ed7ea418f59810e4,10,black_high,black,0,0.25828245155282226,0.8748986831269167,0.596687019378871,0.06891990834749094,0.8475173881773215,0.38719936395548715
5dd0dce9ed7ea418f59810e4,11,black_high,black,0,0.25828245155282226,0.8870335406816316,0.596687019378871,0.06891990834749094,0.8492308137893867,0.38719936395548715
5dd0dce9ed7ea418f59810e4,12,white_high,white,1,0.25828245155282226,0.8933019821985838,0.596687019378871,0.06891990834749094,0.8501096897565172,0.38719936395548715
5dd0dce9ed7ea418f59810e4,13,black_high,black,1,0.25828245155282226,0.8933019821985838,0.7284553523760334,0.06891990834749094,0.8501096897565172,0.4220261966978288
5dd0dce9ed7ea418f59810e4,14,white_high,white,1,0.25828245155282226,0.6789966803767099,0.7284553523760334,0.06891990834749094,0.8176078946677026,0.4220261966978288
5dd0dce9ed7ea418f59810e4,15,white_high,black,1,0.25828245155282226,0.6789966803767099,0.8464225606321361,0.06891990834749094,0.8176078946677026,0.4538885197896715
