subject,trial,state,chosen_color,ooz,V_white,V_black,p_black,p_target
6162fc52fa68079d28dc5be9,35,white_high,black,0,-0.7289747620398881,-0.7797746840987816,0.5558341887677938,0.4441658112322062
6162fc52fa68079d28dc5be9,36,black_high,black,0,-2.836256034542326,1.3022365447014659,0.929962674634558,0.929962674634558
6162fc52fa68079d28dc5be9,37,black_high,black,0,-3.4208534893179374,0.49059008533991955,0.9211525138929917,0.9211525138929917
6162fc52fa68079d28dc5be9,38,white_high,white,0,-0.5285550497172122,-0.2898893634988243,0.5956728629720389,0.4043271370279611
6162fc52fa68079d28dc5be9,39,white_high,black,0,-0.6563231042364704,-0.4291313215244178,0.5941139216147273,0.4058860783852727
6162fc52fa68079d28dc5be9,40,white_high,white,1,-1.8813618128269702,-0.9427326490580029,0.6861311423103121,0.31386885768968786
6162fc52fa68079d28dc5be9,41,black_high,black,1,-2.0065328655122903,0.024921997417773206,0.8018993766976126,0.8018993766976126
6162fc52fa68079d28dc5be9,42,white_high,black,0,0.7409954150281701,-1.7339884352988428,0.2418731951510979,0.758126804848902
6162fc52fa68079d28dc5be9,43,black_high,black,0,-2.8216095213285852,-0.04173122463528878,0.8605847296641606,0.8605847296641606
6162fc52fa68079d28dc5be9,44,black_high,black,0,-2.2865269262057244,0.24897414134170093,0.8432193949748216,0.8432193949748216
63039f41fa5c21d483996be2,0,white_high,black,0,0.0,0.0,0.7026443343682602,0.29735566563173976
63039f41fa5c21d483996be2,1,white_high,black,0,0.0,0.0,0.7026443343682602,0.29735566563173976
63039f41fa5c21d483996be2,2,white_high,black,0,0.0,0.0,0.7026443343682602,0.29735566563173976
63039f41fa5c21d483996be2,3,black_high,white,0,0.0,0.0,0.7026443343682602,0.7026443343682602
63039f41fa5c21d483996be2,4,black_high,white,0,0.0,0.0,0.7026443343682602,0.7026443343682602
63039f41fa5c21d483996be2,5,white_high,black,0,0.0,0.0,0.7026443343682602,0.29735566563173976
63039f41fa5c21d483996be2,6,white_high,black,0,0.0,0.0,0.7026443343682602,0.29735566563173976
63039f41fa5c21d483996be2,7,black_high,black,0,0.0,0.0,0.7026443343682602,0.7026443343682602
63039f41fa5c21d483996be2,8,white_high,white,0,0.0,0.03044163723151091,0.7132719462148452,0.28672805378515476
63039f41fa5c21d483996be2,9,black_high,black,0,0.5786227265817316,0.044775708460035146,0.4896057239701655,0.4896057239701655
63039f41fa5c21d483996be2,10,black_high,black,0,0.43198583977046545,0.30785486545697943,0.6570786244010154,0.6570786244010154
63039f41fa5c21d483996be2,11,black_high,black,0,0.45610261630929716,0.38819049165323943,0.678140417043225,0.678140417043225
63039f41fa5c21d483996be2,12,white_high,black,0,0.05638808976005112,0.14600104617262397,0.7332648756259967,0.26673512437400326
63039f41fa5c21d483996be2,13,white_high,black,0,0.05849551442448304,0.09446141627210047,0.7151760243641867,0.2848239756358133
