subject,frac_exploit,switch_count,mean_run_explore,mean_run_exploit,A,B,pi,state_labels,states,observations,mapped_observations,loglik
654fd3d72b14d852c7fff2b4,0.0,0,48.0,,"[[0.6697506761423045, 0.3302493238576954], [0.3052797409752974, 0.6947202590247027]]","[[0.06121644432145716, 0.9387835556785428], [0.06376403819388506, 0.9362359618061149]]","[0.5265159885701184, 0.47348401142988167]","{1: 'explore', 0: 'exploit'}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",-11.221865891197247
656bb5b282d8f0267db9d167,1.0,0,,48.0,"[[0.6931739722153074, 0.30682602778469253], [0.3049178734672656, 0.6950821265327344]]","[[0.04340487522874127, 0.9565951247712586], [0.0400240673487424, 0.9599759326512576]]","[0.46015011337371886, 0.5398498866262811]","{0: 'explore', 1: 'exploit'}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 1, 0, -1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, -1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",-8.31373823047327
65794b62e4bbf95a4f2c9f03,0.020833333333333332,1,47.0,1.0,"[[0.7216851554767794, 0.2783148445232207], [0.008493307795605075, 0.9915066922043949]]","[[0.008082884768095117, 0.9919171152319048], [0.2773931022301729, 0.7226068977698271]]","[0.9999999999998869, 1.1308348955339316e-13]","{1: 'explore', 0: 'exploit'}","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 0, 0, 1, 0, 1, -1, 1, 1, -1, 0, 1, -1, 1, 1, -1, 0, 1, 1, 0, -1, 0, 0, 1, 1, 0, 0, 0, 0, -1, 1, 1, 0, -1, 0, 0, 1, 0, -1, 0, -1, 0, 1, -1, 1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0]",-26.25627283812411
65ccca52871269168cc029b5,1.0,0,,48.0,"[[0.7609563972452148, 0.2390436027547852], [0.3192322336998042, 0.6807677663001959]]","[[3.661032285722644e-05, 0.9999633896771427], [4.8334163979235154e-05, 0.9999516658360207]]","[0.4966906000479316, 0.5033093999520684]","{1: 'explore', 0: 'exploit'}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",-0.001999870561238877
65f2f5ae1f9747ed36bd7226,1.0,0,,48.0,"[[0.6689287889720785, 0.3310712110279215], [0.26305744364979244, 0.7369425563502076]]","[[4.6877218769274653e-05, 0.9999531227812307], [3.7492956378127e-05, 0.9999625070436218]]","[0.48896152682118693, 0.5110384731788131]","{0: 'explore', 1: 'exploit'}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",-0.001999872242820626
65fd4ff0fac6ac4525f54b88,1.0,0,,48.0,"[[0.6907617754771933, 0.3092382245228068], [0.30761667211212773, 0.6923833278878723]]","[[0.06056040215692529, 0.9394395978430747], [0.06451322389365106, 0.935486776106349]]","[0.5409478070062042, 0.4590521929937959]","{1: 'explore', 0: 'exploit'}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 1, 1, 0, 0, -1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, -1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, -1, 0, 0, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",-11.221863444548232
65ff850ad8ac7b0e4cf9ec57,0.5625,1,21.0,27.0,"[[0.9539427897186946, 0.04605721028130541], [7.3406426702717735e-06, 0.9999926593573298]]","[[6.890792423280206e-05, 0.9999310920757671], [0.19021942043625337, 0.8097805795637466]]","[1.0, 1.3774807717196882e-29]","{1: 'explore', 0: 'exploit'}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -1, 1, 1, 0, 0, 1, -1, 1, -1, 1, 1, 1, -1, 0, 1, -1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1]",-14.101090958912678
660d675bbdf59327d9deb4ad,0.8958333333333334,9,1.0,8.6,"[[9.415434643642651e-55, 1.0], [0.09526012215601397, 0.904739877843986]]","[[0.9988321535933132, 0.0011678464066866513], [0.00011596580252011361, 0.99988403419748]]","[1.0, 4.240490182522639e-177]","{0: 'explore', 1: 'exploit'}","[0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, 0, 1, 1, 0, -1, 1, 0, 1, 1, 1, 0, 0, -1, 1, 0, 0, 0, -1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, -1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",-13.210967237356403
6613f83d1a9cf059d0af91ec,1.0,0,,48.0,"[[0.6480272058428524, 0.35197279415714755], [0.24861202707511254, 0.7513879729248875]]","[[5.008499687140665e-05, 0.9999499150031286], [3.566595700392574e-05, 0.999964334042996]]","[0.4706842591221502, 0.5293157408778499]","{0: 'explore', 1: 'exploit'}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",-0.001999868625583623
6631997e0554bb6d25062fd4,1.0,0,,48.0,"[[0.7454834894373258, 0.2545165105626742], [0.31877964866930103, 0.6812203513306991]]","[[3.7562270734006906e-05, 0.999962437729266], [4.676931304238702e-05, 0.9999532306869575]]","[0.5160299586398173, 0.4839700413601827]","{1: 'explore', 0: 'exploit'}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",-0.00199987228838388
